source,source_row,raw_smiles,canonical_smiles,status,representative_source_row
reinvent,40381,O=C(COc1ccc(Br)cc1)Nc1ccccc1,O=C(COc1ccc(Br)cc1)Nc1ccccc1,within_source_duplicate,9591
reinvent,40382,Cc1cc[nH]c(=Nc2cc(-c3ccc(F)cc3)ccn2)c1,Cc1cc[nH]c(=Nc2cc(-c3ccc(F)cc3)ccn2)c1,eligible,40382
reinvent,40383,O=C(NCCc1ccc(Cl)cc1)c1cccc(Br)c1,O=C(NCCc1ccc(Cl)cc1)c1cccc(Br)c1,within_source_duplicate,38062
reinvent,40384,COc1cc(CNCc2ccc(N(C)C)cc2)ccn1,COc1cc(CNCc2ccc(N(C)C)cc2)ccn1,eligible,40384
reinvent,40385,NC(=O)Nc1ccc[nH]c1=NC(=O)c1cccc(Cl)c1,NC(=O)Nc1ccc[nH]c1=NC(=O)c1cccc(Cl)c1,eligible,40385
reinvent,40386,Cc1cc(C)cc(CN2CCC(NC(=O)Nc3ccccc3)CC2)c1,Cc1cc(C)cc(CN2CCC(NC(=O)Nc3ccccc3)CC2)c1,eligible,40386
reinvent,40387,O=C(NCCNC(=O)c1cnccn1)c1ccccc1,O=C(NCCNC(=O)c1cnccn1)c1ccccc1,eligible,40387
reinvent,40388,CNc1ccc(CNC(=O)c2ccc(Cl)s2)cc1,CNc1ccc(CNC(=O)c2ccc(Cl)s2)cc1,eligible,40388
reinvent,40389,Cn1c(-c2ccncc2)nnc1C1CCN(CCOc2ccccc2)CC1,Cn1c(-c2ccncc2)nnc1C1CCN(CCOc2ccccc2)CC1,eligible,40389
reinvent,40390,Cc1ccccc1N1CCN(C(=O)Cc2ccsc2)CC1,Cc1ccccc1N1CCN(C(=O)Cc2ccsc2)CC1,eligible,40390
reinvent,40391,CN(C)CCNc1ccc(N(C)c2ccccc2)cc1,CN(C)CCNc1ccc(N(C)c2ccccc2)cc1,eligible,40391
reinvent,40392,CN1CCN(CCNC(=O)c2cccc(Br)c2)CC1,CN1CCN(CCNC(=O)c2cccc(Br)c2)CC1,within_source_duplicate,38126
reinvent,40393,COc1cccc(CCNC(=O)c2ccnc(Oc3ccc(F)cc3)c2)c1,COc1cccc(CCNC(=O)c2ccnc(Oc3ccc(F)cc3)c2)c1,eligible,40393
reinvent,40394,CCC12CC(Cc3ncc(-c4ccc(Cl)cc4)cc31)N1Cc3ccc(OC)cc3C1C2,CCC12CC(Cc3ncc(-c4ccc(Cl)cc4)cc31)N1Cc3ccc(OC)cc3C1C2,eligible,40394
reinvent,40395,O=C(NCCCN1CCN(Cc2ccccc2)CC1)Nc1ccccc1,O=C(NCCCN1CCN(Cc2ccccc2)CC1)Nc1ccccc1,within_source_duplicate,20223
reinvent,40396,COCC(=O)N1CCN(c2ccnc(Cl)n2)CC1,COCC(=O)N1CCN(c2ccnc(Cl)n2)CC1,eligible,40396
reinvent,40397,COc1c(Br)cc(Br)cc1CNC(=O)c1ccccc1Cl,COc1c(Br)cc(Br)cc1CNC(=O)c1ccccc1Cl,eligible,40397
reinvent,40398,CCCC(=O)N=c1[nH]c(-c2ccc(OC)cc2)cs1,CCCC(=O)N=c1[nH]c(-c2ccc(OC)cc2)cs1,eligible,40398
reinvent,40399,Cc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1Cl,Cc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1Cl,eligible,40399
reinvent,40400,Cc1ccoc1C(=O)NC1CCN(Cc2cc(F)ccc2F)CC1,Cc1ccoc1C(=O)NC1CCN(Cc2cc(F)ccc2F)CC1,eligible,40400
reinvent,40401,Cc1ccccc1NC(=O)Cc1ccccc1,Cc1ccccc1NC(=O)Cc1ccccc1,within_source_duplicate,20124
reinvent,40402,O=C(Nc1cccc(Cl)c1)c1ccncc1,O=C(Nc1cccc(Cl)c1)c1ccncc1,within_source_duplicate,9045
reinvent,40403,CC(=O)Nc1cccc(NC(=O)c2ccc(Br)cc2)c1,CC(=O)Nc1cccc(NC(=O)c2ccc(Br)cc2)c1,eligible,40403
reinvent,40404,Cc1cc[nH]c(=NC(=O)c2ccccc2C)c1,Cc1cc[nH]c(=NC(=O)c2ccccc2C)c1,within_source_duplicate,22444
reinvent,40405,Fc1ccccc1N1CCN(Cc2cnn(-c3ccccc3)c2)CC1,Fc1ccccc1N1CCN(Cc2cnn(-c3ccccc3)c2)CC1,eligible,40405
reinvent,40406,Cc1ccc(S(=O)(=O)NCCCN2CCN(c3ccccn3)CC2)cc1,Cc1ccc(S(=O)(=O)NCCCN2CCN(c3ccccn3)CC2)cc1,eligible,40406
reinvent,40407,COc1ncnc(-c2c[nH]c(=N)c(Cl)c2)c1C,COc1ncnc(-c2c[nH]c(=N)c(Cl)c2)c1C,eligible,40407
reinvent,40408,CS(=O)(=O)Nc1cccc(NCc2cccc(O)c2)c1,CS(=O)(=O)Nc1cccc(NCc2cccc(O)c2)c1,eligible,40408
reinvent,40409,COc1ccc(C(=O)NCc2ccc(C)cc2)cc1OC,COc1ccc(C(=O)NCc2ccc(C)cc2)cc1OC,within_source_duplicate,24252
reinvent,40410,Cc1cccc(CN2CCC(N)CC2)c1,Cc1cccc(CN2CCC(N)CC2)c1,eligible,40410
reinvent,40411,COc1cc(CN2CCC(NC(=O)c3ccc(Cl)cc3)CC2)ccc1O,COc1cc(CN2CCC(NC(=O)c3ccc(Cl)cc3)CC2)ccc1O,eligible,40411
reinvent,40412,O=C(NCc1ccccc1Cl)c1cccc(Cl)c1,O=C(NCc1ccccc1Cl)c1cccc(Cl)c1,eligible,40412
reinvent,40413,CNc1ccc(CNCc2ccccc2)cc1,CNc1ccc(CNCc2ccccc2)cc1,within_source_duplicate,28590
reinvent,40414,CN(Cc1ccccc1)Cc1nccn1C,CN(Cc1ccccc1)Cc1nccn1C,eligible,40414
reinvent,40415,Cc1ccc(CNCCc2cccc(F)c2)cc1,Cc1ccc(CNCCc2cccc(F)c2)cc1,within_source_duplicate,28872
reinvent,40416,Oc1ccccc1CN1CCN(c2ncnc3ccccc23)CC1,Oc1ccccc1CN1CCN(c2ncnc3ccccc23)CC1,eligible,40416
reinvent,40417,CNN=Cc1c(O)[nH]c(=S)n(-c2ccccc2)c1=O,CNN=Cc1c(O)[nH]c(=S)n(-c2ccccc2)c1=O,eligible,40417
reinvent,40418,COc1ccccc1CN=c1[nH]c2ccccc2o1,COc1ccccc1CN=c1[nH]c2ccccc2o1,eligible,40418
reinvent,40419,O=C(Cc1ccccc1)NCC(=O)Nc1cccc(F)c1,O=C(Cc1ccccc1)NCC(=O)Nc1cccc(F)c1,eligible,40419
reinvent,40420,COc1ccc(N(CCOc2ccc(-c3nc(C)cs3)cn2)Cc2ccc(Oc3ccccc3)cc2)cc1,COc1ccc(N(CCOc2ccc(-c3nc(C)cs3)cn2)Cc2ccc(Oc3ccccc3)cc2)cc1,eligible,40420
reinvent,40421,COc1ccc(NC(=O)c2ccc(C)c(F)c2)cc1,COc1ccc(NC(=O)c2ccc(C)c(F)c2)cc1,eligible,40421
reinvent,40422,O=C(Cn1cccc(NCc2cccnc2)c1=O)NCc1ccccc1,O=C(Cn1cccc(NCc2cccnc2)c1=O)NCc1ccccc1,eligible,40422
reinvent,40423,O=S(=O)(NCCN1CCCCC1)c1ccc(Br)cc1,O=S(=O)(NCCN1CCCCC1)c1ccc(Br)cc1,eligible,40423
reinvent,40424,Brc1cccnc1N1CCCN(CCc2ccccc2)CC1,Brc1cccnc1N1CCCN(CCc2ccccc2)CC1,eligible,40424
reinvent,40425,COc1ccc(NCc2cccc(O)c2)cc1,COc1ccc(NCc2cccc(O)c2)cc1,within_source_duplicate,17619
reinvent,40426,COc1ccc(CNCc2ccc(OC)c(OC)c2)cc1,COc1ccc(CNCc2ccc(OC)c(OC)c2)cc1,within_source_duplicate,8682
reinvent,40427,CCN(CC)c1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1,CCN(CC)c1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1,eligible,40427
reinvent,40428,Nc1cccc(Br)c1,Nc1cccc(Br)c1,eligible,40428
reinvent,40429,CCCCN(C(=O)c1cccs1)c1ccccc1,CCCCN(C(=O)c1cccs1)c1ccccc1,eligible,40429
reinvent,40430,Cc1cc(C)cc(C(=O)NCCc2ccccc2)c1,Cc1cc(C)cc(C(=O)NCCc2ccccc2)c1,within_source_duplicate,14148
reinvent,40431,Clc1ccc(CNCc2ccncc2)cc1,Clc1ccc(CNCc2ccncc2)cc1,eligible,40431
reinvent,40432,COc1cccc(C(=O)N2CCC(N3C(=O)Cc4ccccc43)CC2)c1,COc1cccc(C(=O)N2CCC(N3C(=O)Cc4ccccc43)CC2)c1,eligible,40432
reinvent,40433,CN(CC1CCN(Cc2ccoc2)CC1)c1ccncc1,CN(CC1CCN(Cc2ccoc2)CC1)c1ccncc1,eligible,40433
reinvent,40434,O=C(Cc1ccccc1)NCc1cc(C(=O)NCc2cccnc2)co1,O=C(Cc1ccccc1)NCc1cc(C(=O)NCc2cccnc2)co1,eligible,40434
reinvent,40435,O=S(=O)(NCc1ccccc1)c1cccs1,O=S(=O)(NCc1ccccc1)c1cccs1,eligible,40435
reinvent,40436,Clc1cccc(NCc2ccco2)c1,Clc1cccc(NCc2ccco2)c1,within_source_duplicate,40353
reinvent,40437,O=C(NCc1ccc(-c2ccccc2)cc1)C1CCCN1,O=C(NCc1ccc(-c2ccccc2)cc1)C1CCCN1,eligible,40437
reinvent,40438,COc1ccccc1N1CCCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,COc1ccccc1N1CCCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,eligible,40438
reinvent,40439,CCN(Cc1ccccc1F)C(=O)c1cc(Cl)sc1Cl,CCN(Cc1ccccc1F)C(=O)c1cc(Cl)sc1Cl,eligible,40439
reinvent,40440,COc1cccc(CNc2ccc(NC(C)=O)cc2)c1,COc1cccc(CNc2ccc(NC(C)=O)cc2)c1,eligible,40440
reinvent,40441,O=C(NC1CCN(CC=Cc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,O=C(NC1CCN(CC=Cc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,within_source_duplicate,40208
reinvent,40442,O=S(=O)(NCCN1CCC(NCc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,O=S(=O)(NCCN1CCC(NCc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,eligible,40442
reinvent,40443,Cc1ccc(C(=O)NCCc2ccccc2)cc1,Cc1ccc(C(=O)NCCc2ccccc2)cc1,within_source_duplicate,13847
reinvent,40444,COc1cccc(CNc2ccccc2)c1,COc1cccc(CNc2ccccc2)c1,within_source_duplicate,14290
reinvent,40445,Oc1ccc2c(c1)CCNCC2,Oc1ccc2c(c1)CCNCC2,within_source_duplicate,11972
reinvent,40446,Cc1ccc(N(C)C(=O)CN2CCCCC2=O)cc1Cl,Cc1ccc(N(C)C(=O)CN2CCCCC2=O)cc1Cl,eligible,40446
reinvent,40447,COc1ccc(NC(=O)c2cccc(NC(=O)c3ccc(Cl)c(Cl)c3)c2)cc1,COc1ccc(NC(=O)c2cccc(NC(=O)c3ccc(Cl)c(Cl)c3)c2)cc1,eligible,40447
reinvent,40448,CN1CCN(c2ccc(NC(=O)c3ccc(F)cc3)cc2)CC1,CN1CCN(c2ccc(NC(=O)c3ccc(F)cc3)cc2)CC1,eligible,40448
reinvent,40449,CN1CCN(Cc2c[nH]nc2-c2ccccc2)CC1,CN1CCN(Cc2c[nH]nc2-c2ccccc2)CC1,eligible,40449
reinvent,40450,Cc1ccc2c(N)c(C(=O)Nc3ccc(F)cc3)sc2c1,Cc1ccc2c(N)c(C(=O)Nc3ccc(F)cc3)sc2c1,eligible,40450
reinvent,40451,O=CNc1cncc(C(=O)Nc2cncc(C(=O)Nc3cccnc3)n2)c1,O=CNc1cncc(C(=O)Nc2cncc(C(=O)Nc3cccnc3)n2)c1,eligible,40451
reinvent,40452,Cc1ccc(O)c(C(N)=O)c1,Cc1ccc(O)c(C(N)=O)c1,eligible,40452
reinvent,40453,COc1cccc(C(=O)NC2CCN(Cc3ccccc3)CC2)c1,COc1cccc(C(=O)NC2CCN(Cc3ccccc3)CC2)c1,within_source_duplicate,25763
reinvent,40454,CCn1c2ccncc2c2cc(O)ccc21,CCn1c2ccncc2c2cc(O)ccc21,eligible,40454
reinvent,40455,Cc1nc(CNC(=O)NCc2ccco2)cs1,Cc1nc(CNC(=O)NCc2ccco2)cs1,eligible,40455
reinvent,40456,O=C(NCCc1ccncc1)c1ccc(Cl)cc1Cl,O=C(NCCc1ccncc1)c1ccc(Cl)cc1Cl,eligible,40456
reinvent,40457,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)Nc1ccccc1,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)Nc1ccccc1,within_source_duplicate,10354
reinvent,40458,Cc1ccc(NC(=O)N2CCc3nc(-c4ccccc4)cc(-c4cccnc4)c3C2)cc1,Cc1ccc(NC(=O)N2CCc3nc(-c4ccccc4)cc(-c4cccnc4)c3C2)cc1,eligible,40458
reinvent,40459,CCC(=N)Nc1cccnc1,CCC(=N)Nc1cccnc1,eligible,40459
reinvent,40460,CCC(=O)N(c1ccccc1)C1(C(=O)NCCc2ccccc2)CCCCC1,CCC(=O)N(c1ccccc1)C1(C(=O)NCCc2ccccc2)CCCCC1,within_source_duplicate,9987
reinvent,40461,COc1ccc(CNc2ccc(Cl)cn2)cc1,COc1ccc(CNc2ccc(Cl)cn2)cc1,eligible,40461
reinvent,40462,CN(Cc1ccc(F)cc1)C(=O)c1ccc(N)cc1,CN(Cc1ccc(F)cc1)C(=O)c1ccc(N)cc1,eligible,40462
reinvent,40463,c1ccc(CN2CCC(N=c3nc(-c4ccccc4)cc[nH]3)CC2)cc1,c1ccc(CN2CCC(N=c3nc(-c4ccccc4)cc[nH]3)CC2)cc1,eligible,40463
reinvent,40464,COc1ccc(NC(=O)c2ccc(Cl)cc2)cc1,COc1ccc(NC(=O)c2ccc(Cl)cc2)cc1,within_source_duplicate,20627
reinvent,40465,Cc1ccsc1C(=O)NCCc1ccccn1,Cc1ccsc1C(=O)NCCc1ccccn1,eligible,40465
reinvent,40466,CS(=O)(=O)NCCNc1ccc(Cl)c(F)c1,CS(=O)(=O)NCCNc1ccc(Cl)c(F)c1,eligible,40466
reinvent,40467,O=C(c1ccco1)N1CCN(Cc2cc(Cl)ccc2O)CC1,O=C(c1ccco1)N1CCN(Cc2cc(Cl)ccc2O)CC1,within_source_duplicate,36275
reinvent,40468,O=S(=O)(NC1CCN(Cc2ccccc2)CC1)c1cccc(Cl)c1,O=S(=O)(NC1CCN(Cc2ccccc2)CC1)c1cccc(Cl)c1,eligible,40468
reinvent,40469,Fc1ccccc1Oc1ccc(CNCc2ccncc2)cc1,Fc1ccccc1Oc1ccc(CNCc2ccncc2)cc1,eligible,40469
reinvent,40470,Cc1cccc(NC(=O)c2ccco2)c1C,Cc1cccc(NC(=O)c2ccco2)c1C,eligible,40470
reinvent,40471,Cc1ccc(NC(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)cc1CN(C)C,Cc1ccc(NC(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)cc1CN(C)C,eligible,40471
reinvent,40472,CN1CCC(N(Cc2ccccc2)C(=O)c2ccccc2F)CC1,CN1CCC(N(Cc2ccccc2)C(=O)c2ccccc2F)CC1,eligible,40472
reinvent,40473,CCc1ccc(NC(=O)c2ccc(F)cc2)cc1,CCc1ccc(NC(=O)c2ccc(F)cc2)cc1,eligible,40473
reinvent,40474,Cc1nc(-c2ccccc2)c(CNCCCN2CCN(c3ccccc3)CC2)s1,Cc1nc(-c2ccccc2)c(CNCCCN2CCN(c3ccccc3)CC2)s1,eligible,40474
reinvent,40475,CCN(C1=CCN(C)CC1)c1ccccc1,CCN(C1=CCN(C)CC1)c1ccccc1,within_source_duplicate,20136
reinvent,40476,CN1CCCN(CCc2nc(-c3ccccn3)co2)CC1,CN1CCCN(CCc2nc(-c3ccccn3)co2)CC1,eligible,40476
reinvent,40477,O=C(COc1ccccc1)NCCc1ccccc1,O=C(COc1ccccc1)NCCc1ccccc1,within_source_duplicate,17195
reinvent,40478,O=C(Nc1cccc(Br)c1)c1cccc(F)c1,O=C(Nc1cccc(Br)c1)c1cccc(F)c1,eligible,40478
reinvent,40479,Oc1cccc(CNc2cccc(Cl)c2)c1,Oc1cccc(CNc2cccc(Cl)c2)c1,within_source_duplicate,32372
reinvent,40480,O=C(c1ccc(Br)o1)N1CCN(c2ccccn2)CC1,O=C(c1ccc(Br)o1)N1CCN(c2ccccn2)CC1,eligible,40480
reinvent,40481,Fc1cccc(NC2CCN(Cc3ccccc3)CC2)c1,Fc1cccc(NC2CCN(Cc3ccccc3)CC2)c1,within_source_duplicate,23428
reinvent,40482,CCN1CCN(c2ccc(-c3ccncc3C)cn2)CC1,CCN1CCN(c2ccc(-c3ccncc3C)cn2)CC1,eligible,40482
reinvent,40483,CCN1CCN(c2nccc(N(CC)c3ccccc3)n2)CC1,CCN1CCN(c2nccc(N(CC)c3ccccc3)n2)CC1,eligible,40483
reinvent,40484,CN(C)CCNc1ccc(F)cc1,CN(C)CCNc1ccc(F)cc1,within_source_duplicate,23665
reinvent,40485,CNc1ccc(Cc2cc(C)cc(C)c2)cc1,CNc1ccc(Cc2cc(C)cc(C)c2)cc1,eligible,40485
reinvent,40486,O=C(Cc1ccccc1)Nc1ccc(F)cc1,O=C(Cc1ccccc1)Nc1ccc(F)cc1,within_source_duplicate,9865
reinvent,40487,COc1ccc(CCNC(=O)CCNC(=O)c2ccccc2Cl)cc1,COc1ccc(CCNC(=O)CCNC(=O)c2ccccc2Cl)cc1,eligible,40487
reinvent,40488,O=S(=O)(NC1CCN(Cc2cccc(F)c2)CC1)c1cccc(Cl)c1,O=S(=O)(NC1CCN(Cc2cccc(F)c2)CC1)c1cccc(Cl)c1,eligible,40488
reinvent,40489,Cc1ccc(-n2c(C)cc(C=Nn3c(O)csc3=S)c2C)cc1,Cc1ccc(-n2c(C)cc(C=Nn3c(O)csc3=S)c2C)cc1,eligible,40489
reinvent,40490,COc1ccc(NCc2cccnc2)cc1,COc1ccc(NCc2cccnc2)cc1,within_source_duplicate,35786
reinvent,40491,CCCN1CCC(N2CCC(C(=O)NCc3ccc(C(C)C)cc3)CC2)CC1,CCCN1CCC(N2CCC(C(=O)NCc3ccc(C(C)C)cc3)CC2)CC1,eligible,40491
reinvent,40492,Cc1ccc(CNC2CCN(Cc3cccnc3)CC2)o1,Cc1ccc(CNC2CCN(Cc3cccnc3)CC2)o1,eligible,40492
reinvent,40493,COc1ccc(NCc2ccc(Br)s2)cc1,COc1ccc(NCc2ccc(Br)s2)cc1,eligible,40493
reinvent,40494,O=C(NCCc1ccncc1)c1cc(Cl)ccc1Cl,O=C(NCCc1ccncc1)c1cc(Cl)ccc1Cl,eligible,40494
reinvent,40495,Clc1ccc(CNC2CCN(Cc3ccccc3)CC2)cn1,Clc1ccc(CNC2CCN(Cc3ccccc3)CC2)cn1,eligible,40495
reinvent,40496,Cn1c(-c2ccc(Cl)cc2)cc(=O)c2ccccc21,Cn1c(-c2ccc(Cl)cc2)cc(=O)c2ccccc21,eligible,40496
reinvent,40497,Cc1ccc(NC(=O)COc2ccccc2C)cc1,Cc1ccc(NC(=O)COc2ccccc2C)cc1,eligible,40497
reinvent,40498,Cc1ccc(C)c(SCc2ccccc2)c1,Cc1ccc(C)c(SCc2ccccc2)c1,eligible,40498
reinvent,40499,Cc1ccc(C(=O)N2CCN(c3ccncc3)CC2)cc1C,Cc1ccc(C(=O)N2CCN(c3ccncc3)CC2)cc1C,eligible,40499
reinvent,40500,O=C(NC1CCN(Cc2ccc(Br)cc2)CC1)c1ccc(Cl)c(Cl)c1,O=C(NC1CCN(Cc2ccc(Br)cc2)CC1)c1ccc(Cl)c(Cl)c1,within_source_duplicate,13613
reinvent,40501,O=S(=O)(NC1CCN(C2CCN(Cc3ccccc3)CC2)CC1)c1ccc(Cl)cc1,O=S(=O)(NC1CCN(C2CCN(Cc3ccccc3)CC2)CC1)c1ccc(Cl)cc1,eligible,40501
reinvent,40502,CN(CC(=O)Nc1ccc(F)cc1)C(=O)c1ccc(Cl)cc1,CN(CC(=O)Nc1ccc(F)cc1)C(=O)c1ccc(Cl)cc1,eligible,40502
reinvent,40503,CN1CCN(c2cc(N)[nH]c(=NCc3cccs3)n2)CC1,CN1CCN(c2cc(N)[nH]c(=NCc3cccs3)n2)CC1,eligible,40503
reinvent,40504,CNc1ccc(-c2nc3ccccc3s2)cc1,CNc1ccc(-c2nc3ccccc3s2)cc1,eligible,40504
reinvent,40505,CN(C)c1ccc(NC(=O)Nc2cccc([N+](=O)[O-])c2)cc1,CN(C)c1ccc(NC(=O)Nc2cccc([N+](=O)[O-])c2)cc1,eligible,40505
reinvent,40506,O=S(=O)(NC1CCN(CCc2cccs2)CC1)c1ccc(F)cc1,O=S(=O)(NC1CCN(CCc2cccs2)CC1)c1ccc(F)cc1,within_source_duplicate,26584
reinvent,40507,Cc1cccc(C(=O)NC2CCN(CCNS(=O)(=O)c3cccc(C)c3)CC2)c1,Cc1cccc(C(=O)NC2CCN(CCNS(=O)(=O)c3cccc(C)c3)CC2)c1,eligible,40507
reinvent,40508,O=S(=O)(NCc1ccccc1)c1ccc(Cl)cc1,O=S(=O)(NCc1ccccc1)c1ccc(Cl)cc1,within_source_duplicate,11339
reinvent,40509,Cc1csc(-c2ccc(NCCCO)cc2)n1,Cc1csc(-c2ccc(NCCCO)cc2)n1,eligible,40509
reinvent,40510,Cc1cc(CN2CCCN(c3cnccn3)CC2)on1,Cc1cc(CN2CCCN(c3cnccn3)CC2)on1,eligible,40510
reinvent,40511,Fc1ccc(Nc2ccc(Cl)cc2Cl)cc1F,Fc1ccc(Nc2ccc(Cl)cc2Cl)cc1F,eligible,40511
reinvent,40512,O=C(C=Cc1ccc(Br)cc1)Nc1cccc(O)c1,O=C(C=Cc1ccc(Br)cc1)Nc1cccc(O)c1,eligible,40512
reinvent,40513,COc1ccc(N2CCc3cnc(C)nc3C2)cc1,COc1ccc(N2CCc3cnc(C)nc3C2)cc1,eligible,40513
reinvent,40514,COc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cc1,COc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cc1,within_source_duplicate,7695
reinvent,40515,CN=c1[nH]c(=Nc2ccccc2)[nH]c(=Nc2ccccc2)[nH]1,CN=c1[nH]c(=Nc2ccccc2)[nH]c(=Nc2ccccc2)[nH]1,eligible,40515
reinvent,40516,CCN1c2ncccc2C(=O)N(C)c2cccnc21,CCN1c2ncccc2C(=O)N(C)c2cccnc21,within_source_duplicate,33643
reinvent,40517,O=c1cc[nH]c2ccc(F)c(NCCN3CCCCC3)c12,O=c1cc[nH]c2ccc(F)c(NCCN3CCCCC3)c12,eligible,40517
reinvent,40518,c1ccc2[nH]c(-c3ccncc3)nc2c1,c1ccc2[nH]c(-c3ccncc3)nc2c1,eligible,40518
reinvent,40519,O=C(NC1CCN(Cc2ccncc2)CC1)c1ccc(Cl)c(Cl)c1,O=C(NC1CCN(Cc2ccncc2)CC1)c1ccc(Cl)c(Cl)c1,within_source_duplicate,34688
reinvent,40520,Cc1cccc(C(=O)NC2CCN(CCc3ccccc3)CC2)c1,Cc1cccc(C(=O)NC2CCN(CCc3ccccc3)CC2)c1,within_source_duplicate,21838
reinvent,40521,COc1ccc(CN(C)S(=O)(=O)c2ccc(Cl)cc2)cc1,COc1ccc(CN(C)S(=O)(=O)c2ccc(Cl)cc2)cc1,eligible,40521
reinvent,40522,Cc1cc(=O)nc(N2CCN(c3ccccc3)CC2)[nH]1,Cc1cc(=O)nc(N2CCN(c3ccccc3)CC2)[nH]1,eligible,40522
reinvent,40523,c1cc(CNC2CCN(c3ccncn3)CC2)ccn1,c1cc(CNC2CCN(c3ccncn3)CC2)ccn1,eligible,40523
reinvent,40524,O=C(Nc1ccc(F)cc1)c1ccsc1,O=C(Nc1ccc(F)cc1)c1ccsc1,eligible,40524
reinvent,40525,Fc1ccccc1NC1CCN(Cc2ccco2)CC1,Fc1ccccc1NC1CCN(Cc2ccco2)CC1,eligible,40525
reinvent,40526,Cc1cc(O)cc(C)c1CC(N)C(=O)NCCNc1ccc(Cl)cc1,Cc1cc(O)cc(C)c1CC(N)C(=O)NCCNc1ccc(Cl)cc1,eligible,40526
reinvent,40527,Cc1ccc(C)c(NC(=O)c2cnc(C)cn2)c1,Cc1ccc(C)c(NC(=O)c2cnc(C)cn2)c1,eligible,40527
reinvent,40528,CN(c1ccc(Cl)cc1)c1cccnc1,CN(c1ccc(Cl)cc1)c1cccnc1,eligible,40528
reinvent,40529,Cc1ccc(NCc2cccs2)cn1,Cc1ccc(NCc2cccs2)cn1,eligible,40529
reinvent,40530,Cc1ccc(NCc2cccc(O)c2)cc1,Cc1ccc(NCc2cccc(O)c2)cc1,within_source_duplicate,6153
reinvent,40531,Cc1cc(C)cc(C(=O)NCCc2ccccc2O)c1,Cc1cc(C)cc(C(=O)NCCc2ccccc2O)c1,eligible,40531
reinvent,40532,Cc1cccc(CC2=c3cc(C)c(C)cc3=NC2=O)c1,Cc1cccc(CC2=c3cc(C)c(C)cc3=NC2=O)c1,eligible,40532
reinvent,40533,CC(C)(C)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,CC(C)(C)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,eligible,40533
reinvent,40534,O=C(NCc1ccc(F)cc1)c1cccc(-c2ccccc2)n1,O=C(NCc1ccc(F)cc1)c1cccc(-c2ccccc2)n1,eligible,40534
reinvent,40535,Cc1ccc(-c2cc(CN(C)CCc3ccccc3)on2)cc1,Cc1ccc(-c2cc(CN(C)CCc3ccccc3)on2)cc1,eligible,40535
reinvent,40536,O=C(Nc1ccc(F)c(Cl)c1)c1cnccn1,O=C(Nc1ccc(F)c(Cl)c1)c1cnccn1,eligible,40536
reinvent,40537,COc1ccc(CCNC(=O)c2ccco2)cc1OC,COc1ccc(CCNC(=O)c2ccco2)cc1OC,within_source_duplicate,35729
reinvent,40538,COc1cccc(NC(=O)NCc2cccnc2)c1,COc1cccc(NC(=O)NCc2cccnc2)c1,eligible,40538
reinvent,40539,COc1ccc(NC(=O)CSc2nncn2C)cc1,COc1ccc(NC(=O)CSc2nncn2C)cc1,eligible,40539
reinvent,40540,O=C(c1ccc(Cl)cc1)N1CCN(c2ccccc2F)CC1,O=C(c1ccc(Cl)cc1)N1CCN(c2ccccc2F)CC1,within_source_duplicate,24181
reinvent,40541,Cc1ccc(NCc2cccc(-c3ccncc3)c2)cc1,Cc1ccc(NCc2cccc(-c3ccncc3)c2)cc1,eligible,40541
reinvent,40542,O=C(c1cccc(Br)c1)N1CCN(c2ccccc2)CC1,O=C(c1cccc(Br)c1)N1CCN(c2ccccc2)CC1,eligible,40542
reinvent,40543,O=C(Nc1cccc([N+](=O)[O-])c1)c1cccc(Br)c1,O=C(Nc1cccc([N+](=O)[O-])c1)c1cccc(Br)c1,eligible,40543
reinvent,40544,CSc1cccc(C(=O)NCCN2CCOCC2)c1,CSc1cccc(C(=O)NCCN2CCOCC2)c1,eligible,40544
reinvent,40545,Cc1cc2c(N3CCCN(C(=O)c4ccoc4)CC3)ncnc2s1,Cc1cc2c(N3CCCN(C(=O)c4ccoc4)CC3)ncnc2s1,eligible,40545
reinvent,40546,O=C(Nc1ccc(F)cc1)c1cccs1,O=C(Nc1ccc(F)cc1)c1cccs1,within_source_duplicate,29468
